session_id,target
12628,5.732389029801063e-06
12629,2.9503494814767718e-09
12630,4.4595228900605594e-08
12631,2.1304696475615353e-07
12632,4.461739765288989e-06
12633,1.0557636851295166e-07
12634,1.6607138288420768e-06
12635,1.2620984069079375e-05
12636,4.3171451326732555e-05
12637,0.007462564753625939
12638,0.003085660619547113
12639,1.0811041773315688e-05
12640,4.5999137803836165e-07
12641,1.6616046304541254e-05
12642,5.817912888006706e-10
12643,1.5821674496823535e-08
12644,9.1175657481103e-06
12645,9.99465017076851e-07
12646,5.929726802619775e-07
12647,5.726634495580695e-07
12648,5.643908056794727e-06
12649,8.413763009574653e-05
12650,0.0001095169376374348
12651,5.045058685145375e-07
12652,0.00018037356429243806
12653,2.0406984898233365e-06
12654,4.7722667454427646e-05
12655,0.00011727163570516331
12656,5.5807319806145686e-05
12657,0.0017724392745364784
12658,4.297371582738801e-07
12659,5.1687504213967e-07
12660,0.00010974241355578733
12661,0.00021306923015570797
12662,9.946902395008057e-07
12663,0.0002596923177670255
12664,1.2891280860382867e-07
12665,2.296740566273291e-07
12666,3.2033626309389427e-06
12667,5.475749862727702e-08
12668,4.0518852051671635e-09
12669,2.2499292911772968e-08
12670,0.01454396646252355
12671,2.3723411715768028e-07
12672,2.1778463406545338e-08
12673,3.865424407267691e-08
12674,0.00012204388030831165
12675,8.620528101612994e-06
12676,1.0447525872150678e-08
12677,0.0007179803423793282
12678,2.2536624993060975e-07
12679,6.930252436721591e-09
12680,1.2371392967006035e-08
12681,1.3860552512446362e-06
12682,3.999961105120391e-10
12683,7.322467059959619e-08
12684,1.5541370727373298e-06
12685,0.7269840193298275
12686,1.9437555545205528e-07
12687,2.724912597449082e-08
12688,4.7796021348005896e-06
12689,1.4125410550460832e-08
12690,2.3384613811822712e-07
12691,0.010968377275235043
12692,0.0377499727728817
12693,5.634074803343485e-08
12694,7.38098610970385e-06
12695,4.147174014440202e-06
12696,7.188954186955917e-08
12697,4.78747389650346e-10
12698,7.254894296276473e-05
12699,4.068232055778597e-06
12700,1.850507776300796e-07
12701,0.00014100723766470325
12702,0.00011990835667369042
12703,3.0661760538344933e-06
12704,6.911147599084409e-07
12705,1.986223031713436e-05
12706,5.428500757427514e-06
12707,0.0038653232678555354
12708,2.671100274587143e-07
12709,3.6475846820309396e-05
12710,3.0374160349421777e-07
12711,0.0001808387563974197
12712,2.206224416589182e-08
12713,4.499994174423304e-05
12714,2.822486986468296e-07
12715,0.009756724522437431
12716,0.000376542731488544
12717,0.0002758649875659916
12718,0.0010708314674087436
12719,2.1251229024676018e-05
12720,3.1395130877019344e-10
12721,1.389958598318437e-15
12722,7.402553604447686e-07
12723,5.941076005677183e-05
12724,2.1243906656291975e-06
12725,2.773192009489076e-05
12726,2.2168322821583167e-10
12727,4.120572257667572e-06
12728,8.89145762037723e-08
12729,3.696162684932922e-09
12730,4.159159137503621e-06
12731,7.940008200807317e-08
12732,4.683735629688339e-06
12733,2.3856111259633777e-07
12734,1.5203249359581788e-05
12735,7.481434130885613e-05
12736,6.454191563525857e-08
12737,1.5848253309406366e-09
12738,4.0222960185351865e-10
12739,3.272960194166043e-08
12740,0.007279191668165606
12741,1.2544102353778577e-05
12742,1.350418720789762e-11
12743,9.674529085875857e-08
12744,4.103728241389354e-05
12745,2.4310415633771435e-07
12746,3.2681248338932336e-10
12747,3.827973244447911e-06
12748,1.1787714913567642e-07
12749,9.969741509184117e-05
12750,4.2741280136684365e-07
12751,3.4809376788947e-05
12752,8.732919022982174e-05
12753,5.2364726609379315e-05
12754,6.328352976634197e-07
12755,0.014509802985438833
12756,2.4707172319199823e-07
12757,2.0156507566063727e-12
12758,0.0001008285852346635
12759,2.0523332228075454e-06
12760,3.476724599043129e-08
12761,2.7370864408312293e-07
12762,2.4553868349394865e-05
12763,9.943157660896523e-08
12764,1.4576983301359119e-08
12765,3.974490254431308e-09
12766,0.0054067837552148655
12767,1.8886166689029477e-05
12768,0.00010518079428805679
12769,0.01070268973438113
12770,4.584052278536153e-07
12771,8.026297370696793e-08
12772,1.7687679182074151e-12
12773,2.094246427398514e-06
12774,2.4308494007879783e-10
12775,0.006182107574465501
12776,0.0018866187076303866
12777,2.681486587289416e-08
12778,0.24583854108254033
12779,1.873240484228734e-06
12780,1.4806384022278548e-05
12781,1.2816652987760935e-05
12782,4.4731686348098145e-06
12783,1.6438482198780914e-08
12784,2.374695096317156e-06
12785,7.44131906564332e-06
12786,0.00460715579236887
12787,3.219491215598837e-07
12788,4.644188223946846e-06
12789,3.4628912558918616e-05
12790,1.401492166211204e-14
12791,1.472433680831238e-09
12792,2.8719007303082082e-15
12793,1.6828380264291997e-09
12794,0.0001412690853121393
12795,5.040451067332007e-05
12796,9.651293267608796e-05
12797,5.7539384891792855e-05
12798,0.00011124494431395591
12799,2.536244347845206e-08
12800,1.4413636359516635e-05
12801,8.365793975565634e-12
12802,9.294968863936984e-07
12803,4.310260725465027e-06
12804,2.696046235937058e-07
12805,8.122953584303007e-07
12806,2.3027938060545818e-05
12807,1.2409834567376967e-05
12808,5.854860353231084e-05
12809,3.5759553124544486e-05
12810,2.2578850449828158e-08
12811,8.183386007757707e-08
12812,2.9411447174392624e-06
12813,1.4710845332420273e-08
12814,0.13016997546169812
12815,1.5957107661111893e-06
12816,3.841458456092449e-05
12817,3.9046714419882756e-08
12818,8.932912254756183e-07
12819,5.528633694935406e-08
12820,0.00048439884447707673
12821,2.307056482614162e-08
12822,3.1385811720894943e-06
12823,1.9814695092078483e-05
12824,0.2298723626737921
12825,0.01757004465677363
12826,2.9719583221412944e-09
12827,6.011339025334047e-06
12828,2.2361464950010493e-06
12829,2.6064918016257245e-07
12830,4.639497390748018e-08
12831,0.00014376967076236153
12832,1.021161479421782e-07
12833,0.029604002114579187
12834,3.512334002830382e-06
12835,0.006687364257091806
12836,1.9496170747949484e-08
12837,2.309144273277807e-07
12838,2.1502808693107881e-10
12839,5.669421581098746e-09
12840,9.098922642782623e-05
12841,1.2369395343706276e-07
12842,0.0005277332029002227
12843,1.514144496783812e-07
12844,3.081452236031224e-05
12845,0.0016149949308201152
12846,2.698330384606654e-12
12847,2.443183313489834e-06
12848,1.3998903520189097e-08
12849,2.002119023595416e-08
12850,1.361019548988198e-06
12851,2.7716981295307823e-08
12852,9.391669462269047e-08
12853,7.166256452006815e-08
12854,9.936791178484494e-08
12855,0.009135458593157479
12856,0.00020482735583212706
12857,5.082010256910454e-05
12858,1.2011197329982754e-06
12859,0.000941033167961192
12860,2.940595939064411e-09
12861,1.1659375573998274e-05
12862,5.316239395668684e-07
12863,0.258782972412964
12864,9.214801419336824e-07
12865,0.0005201013158427386
12866,8.865007727998878e-08
12867,0.0007189116528069889
12868,1.404380895661357e-06
12869,6.514699198497331e-09
12870,3.904729985060104e-07
12871,3.377781533760489e-08
12872,9.53531978858158e-06
12873,2.11230204514309e-08
12874,1.5507442634830044e-06
12875,0.0008361101946665904
12876,1.4002971226197759e-05
12877,5.636989233043585e-07
12878,1.422754007563289e-05
12879,5.2950666199660306e-06
12880,1.740489957335753e-09
12881,3.564817464566123e-07
12882,4.695014014559448e-12
12883,1.6373869458922668e-06
12884,3.2702695783738295e-08
12885,4.056712868321339e-06
12886,2.337156211676125e-08
12887,0.0008109418840429027
12888,1.5174576502186827e-06
12889,0.0009128562838235194
12890,2.8045635282398925e-06
12891,2.9358592802603713e-07
12892,1.223162323600574e-07
12893,1.342408233450102e-05
12894,3.79595924892289e-08
12895,8.017289904157596e-07
12896,1.1531189123420276e-08
12897,3.035347415950899e-12
12898,2.0883699641923448e-06
12899,2.8011744329175183e-05
12900,1.0275698694276186e-07
12901,0.0005745482692996187
12902,7.180034998953393e-05
12903,1.5645322221369836e-07
12904,3.245613840780792e-05
12905,1.1932838382370239e-07
12906,1.6383839632537806e-06
12907,1.3715650184573024e-07
12908,2.875216789675461e-08
12909,0.0003884239028646631
12910,0.004025617983369996
12911,3.709790802772926e-07
12912,2.7956878800536225e-10
12913,0.0002723321639460578
12914,8.840026767381121e-06
12915,0.005945617770665382
12916,1.2693764493230648e-05
12917,6.22799202802138e-07
12918,9.81359606372561e-08
12919,5.32194706461808e-06
12920,0.0003932361015860473
12921,0.00010332337895662335
12922,0.0717673188296004
12923,2.9973726940972793e-05
12924,1.457166793464953e-06
12925,0.0009514251840640774
12926,1.440296773070885e-05
12927,2.7370242331778207e-05
12928,3.460010098774205e-06
12929,6.028937318234803e-05
12930,4.33042274614821e-08
12931,4.595523203852915e-05
12932,0.0008357023775097724
12933,8.546637061810681e-06
12934,1.0328498403775173e-06
12935,8.196958229462759e-08
12936,8.13682748273925e-05
12937,1.8204250699455956e-06
12938,4.261208433466771e-07
12939,4.707655365243524e-09
12940,3.884621355444375e-07
12941,2.193474973211639e-05
12942,6.649269294860213e-08
12943,2.0901816523743044e-07
12944,8.079205558336406e-05
12945,2.5678755530794834e-07
12946,0.0006230284281170311
12947,7.519816525907695e-09
12948,2.0553163784243884e-06
12949,1.5840127807506906e-06
12950,4.960335475355592e-10
12951,7.185785496319612e-10
12952,1.9971211959006013e-07
12953,1.290123966133309e-07
12954,5.4527649372794504e-06
12955,1.0126123044192472e-08
12956,3.825914875340754e-07
12957,8.133943920108966e-08
12958,2.4644941269862085e-06
12959,0.000150729216888575
12960,1.9515119520792702e-07
12961,1.491753806999667e-05
12962,3.927131896012615e-06
12963,1.1694996146618767e-05
12964,3.164208022141891e-07
12965,8.298041354630304e-07
12966,0.00036213600332475794
12967,1.7590548938521384e-07
12968,5.991297183308788e-07
12969,6.8101480514417e-05
12970,2.9931494091439018e-06
12971,1.4907162477293243e-08
12972,0.003459528674632525
12973,2.349115284208231e-05
12974,9.130855689092125e-08
12975,2.2062044647607663e-06
12976,8.274426300760894e-11
12977,6.239911045413565e-07
12978,4.612072603509204e-06
12979,4.1704103829162877e-07
12980,2.3750661880115663e-06
12981,3.025103117038148e-07
12982,1.0999882344403355e-06
12983,1.693269619224987e-10
12984,3.5634621297204586e-05
12985,7.240743228868571e-07
12986,1.561588024152993e-07
12987,8.65420206376789e-12
12988,1.422823208527268e-06
12989,7.963180600351104e-08
12990,2.8652198818766592e-08
12991,3.8980160564049297e-07
12992,7.80483861915928e-08
12993,0.0023031731002481587
12994,9.339571313054778e-08
12995,8.32865296992594e-06
12996,1.5883009292609425e-07
12997,1.394801251838506e-07
12998,8.085307295393298e-08
12999,2.2490525819525724e-08
13000,6.069285733295587e-10
13001,8.484789493744322e-13
13002,3.255320451205598e-06
13003,3.0757846407034165e-09
13004,8.241354931917263e-09
13005,5.148596844830634e-07
13006,2.026705577971963e-08
13007,5.767344984834583e-07
13008,9.183534862806312e-09
13009,0.00010313229641329281
13010,8.395778928408729e-08
13011,2.904194368043731e-05
13012,0.0005201281131413397
13013,4.499860489577135e-08
13014,0.0001935250557875566
13015,0.009798930015537577
13016,9.36906371540524e-05
13017,9.179881283409836e-07
13018,3.3313451093620837e-09
13019,4.882133683707493e-06
13020,0.00030583987501496784
13021,3.91547000775613e-05
13022,0.005635278104412765
13023,2.8778188694052237e-08
13024,7.202124528276401e-08
13025,1.4819423184226452e-06
13026,0.06827121693777959
13027,2.0253262263252443e-05
13028,9.850238593996985e-09
13029,0.0010798321734464841
13030,2.8863477660843833e-05
13031,3.067530538551563e-05
13032,1.1254175086694445e-06
13033,0.0002170034653353774
13034,2.69818011132504e-07
13035,2.226202559554774e-08
13036,7.894344658138749e-08
13037,0.0020622708013384055
13038,2.674017831469657e-10
13039,3.9164485095379425e-11
13040,0.012579697296794593
13041,2.3518337246032e-08
13042,1.5840127807506906e-06
13043,2.221307590986231e-06
13044,3.0403091512552985e-07
13045,0.005105263563877283
13046,0.00010577036641959101
13047,7.167462600776543e-08
13048,2.645803617710115e-06
13049,6.071097044065567e-06
13050,3.37442238133832e-07
13051,2.862244012500379e-09
13052,1.9075541610756913e-09
13053,1.707602682929381e-05
13054,3.974123252381884e-06
13055,5.1412191618599455e-06
13056,3.3177107466973253e-07
13057,1.3272617011453713e-11
13058,0.0016585000115012666
13059,0.05554433368938667
13060,2.2115010018019401e-07
13061,0.0003365251234914348
13062,1.343353311806167e-08
13063,0.0007624684380739801
13064,2.9935459321151723e-06
13065,0.026804315704580584
13066,8.341991599447516e-10
13067,6.842789470015617e-05
13068,4.1605436826901895e-09
13069,1.2045945381763607e-06
13070,3.0301591041339253e-06
13071,5.264328666900219e-06
13072,2.2240113247394257e-06
13073,2.11258000798868e-06
13074,0.01428472613962467
13075,1.1611886468789096e-07
13076,4.1866076289832816e-09
13077,1.6124996469650507e-07
13078,2.4471428457948616e-08
13079,1.5277454342199867e-07
13080,7.081708925733665e-05
13081,3.0539173147282603e-06
13082,5.669099765446836e-05
13083,7.338033376400108e-06
13084,2.1342697114650515e-09
13085,2.6206824046446762e-06
13086,3.794618257678019e-08
13087,0.002966076831879269
13088,5.05108013848801e-07
13089,1.0963818192365456e-05
13090,2.539272523915944e-05
13091,0.018607090741027822
13092,7.761387641855324e-07
13093,0.0008247799960884381
13094,1.5912606307842938e-07
13095,3.0541580181384785e-05
13096,1.3241037372104604e-07
13097,4.332474844916146e-08
13098,2.4395670932993043e-14
13099,8.586598899445316e-07
13100,1.0755300291409561e-07
13101,4.156889013198688e-06
13102,6.623397580475423e-06
13103,6.685305096371535e-07
13104,6.744113975812503e-07
13105,2.2715197173566306e-06
13106,2.4299359586781743e-05
13107,3.3938412523134825e-07
13108,1.0380614393595401e-06
13109,7.814590306360432e-06
13110,6.703468120290437e-08
13111,3.906696756023323e-05
13112,0.9079294459666858
13113,8.298696954052923e-08
13114,3.627909617846397e-08
13115,1.0201418950487955e-07
13116,1.396806175792674e-07
13117,8.527237721656677e-08
13118,2.184023498104652e-07
13119,7.221996957699398e-11
13120,2.542471847199279e-08
13121,2.8721093878591047e-09
13122,3.28378730841278e-08
13123,6.87900846170207e-07
13124,6.58638554376168e-08
13125,1.0297658031987292e-07
13126,2.3389104445488455e-06
13127,9.242163906588534e-08
13128,1.6392434755771286e-06
13129,3.7346107665726236e-10
13130,2.310069794672085e-06
13131,0.0001285777031057766
13132,0.0006023763286870142
13133,6.115649396306855e-07
13134,2.4217578617816293e-08
13135,2.4865706140340833e-06
13136,2.6814924099619124e-07
13137,1.1896861266230879e-08
13138,5.255592487947237e-07
13139,4.370804442330557e-08
13140,9.05212535569471e-07
13141,3.4316247598380637e-06
13142,9.897836431980593e-07
13143,4.296722290288176e-06
13144,1.2440917334529018e-07
13145,3.697457496889168e-07
13146,1.261131272205366e-06
13147,0.00014078561613348425
13148,8.183511113551447e-08
13149,9.666949664463836e-06
13150,7.389357677511174e-06
13151,1.58971387523303e-08
13152,3.4265907771563646e-05
13153,1.0320481470458251e-07
13154,1.9207417089420473e-07
13155,3.640010306167826e-13
13156,1.7337487281503378e-08
13157,2.7465954221303806e-06
13158,1.7080391038717216e-10
13159,6.8048455200235825e-09
13160,0.000880318182965031
13161,3.0655434318168e-05
13162,6.956011151870423e-06
13163,7.100778592619852e-09
13164,0.000600050125177753
13165,2.3711161404754763e-07
13166,1.385158433602698e-10
13167,5.391856181282381e-05
13168,2.3283159210261257e-07
13169,1.0985829598403768e-08
13170,0.00021559596896599496
13171,8.13682748273925e-05
13172,1.6045728583170907e-06
13173,1.325505496834483e-06
13174,5.339900461025485e-06
13175,1.7465244669824258e-06
13176,2.317246190318358e-06
13177,9.228496976983856e-08
13178,1.9695126999095185e-06
13179,4.517709783082097e-09
13180,0.0001187243857038207
13181,1.3351377502920534e-07
13182,3.0141545154254706e-09
13183,0.014170441266313151
13184,0.0021197916441141715
13185,1.5575688057373207e-07
13186,1.508421755224938e-05
13187,2.4401545327336617e-08
13188,4.7406168640253725e-05
13189,8.806003400981291e-10
13190,4.41362678122477e-07
13191,3.014675233386719e-07
13192,1.0835204119875064e-05
13193,2.1000323249566786e-06
13194,1.0974544787521396e-08
13195,1.3724894323326596e-07
13196,3.270194400549995e-07
13197,0.0002611529103146215
13198,9.574013810570997e-06
13199,0.0008769564216116706
13200,0.010540037610431539
13201,0.00020116212997868928
13202,2.482051132223078e-08
13203,2.0300016931733188e-10
13204,5.7825803574462064e-08
13205,1.3949457112949164e-07
13206,1.6028435045495062e-08
13207,2.5587170205155694e-07
13208,4.201876936590548e-06
13209,4.409310896992921e-06
13210,2.0114190929312786e-05
13211,3.6525174429335445e-07
13212,5.665367658143779e-08
13213,6.979936770548109e-08
13214,0.00036369832216994217
13215,0.00015076426266824632
13216,8.187084693411878e-08
13217,1.9383182983671395e-05
13218,3.1217069265139928e-06
13219,1.7375077580247492e-05
13220,1.351395326700213e-08
13221,3.349581675990137e-06
13222,2.3990367835104422e-05
13223,1.0007014616509587e-08
13224,1.974686307873967e-05
13225,4.792980227227124e-08
13226,4.4225867309812244e-05
13227,9.680266236663914e-09
13228,5.993080318324895e-07
13229,1.083520455257526e-08
13230,2.93750031329266e-07
13231,0.00014033929812054977
13232,9.77349295081779e-09
13233,3.439145990526301e-06
13234,4.383484208115462e-08
13235,5.104337872221279e-06
13236,1.7757224024317783e-07
13237,0.00022696559564502588
13238,4.229093558337093e-05
13239,0.00019768287145917524
13240,1.992797271478409e-06
13241,2.1059253038436975e-09
13242,1.900903656194435e-12
13243,7.082970219279298e-08
13244,0.00013153082432870193
13245,2.4824595000097926e-05
13246,6.291308761711855e-13
13247,5.287444790379265e-07
13248,1.900826143549666e-08
13249,5.8909124173441624e-06
13250,3.3365754111478414e-06
13251,8.800715004968447e-07
13252,2.3579563577039623e-08
13253,1.0422807722074994e-06
13254,2.3013912244360522e-07
13255,1.900624862193482e-08
13256,2.4540927833038596e-06
13257,6.753147275019672e-07
13258,1.3664842241203508e-06
13259,1.818015550778399e-05
13260,2.8471726761472308e-05
13261,1.3310514207820132e-05
13262,4.83922575751715e-05
13263,5.660046114875651e-08
13264,7.809621779967062e-08
13265,0.002542099159191717
13266,0.0009507330695279522
13267,0.000585431638764118
13268,5.549351428357733e-08
13269,5.435757498781818e-06
13270,0.01555956505722879
13271,1.0048090763420192e-06
13272,4.144645503745154e-06
13273,1.1915984094847914e-08
13274,2.797894666533886e-17
13275,3.093595632309285e-05
13276,3.045663309189276e-06
13277,0.05668385204328637
13278,1.0964687313744149e-08
13279,1.4089374116722338e-09
13280,4.63028588158974e-05
13281,2.5904667066424046e-07
13282,9.87254766366938e-06
13283,0.003556733124628165
13284,0.000574029410973669
13285,1.1692365513740939e-06
13286,0.04110767682505849
13287,5.414726001961982e-06
13288,2.1390481480794803e-05
13289,2.3380360028525968e-07
13290,1.2212462405452288e-07
13291,0.06292436154629646
13292,6.396452349464566e-10
13293,0.00015055411013201514
13294,6.687178886092642e-07
13295,6.538879648514075e-05
13296,2.8959010590654606e-06
13297,0.0003444641550749578
13298,0.04663529119046179
13299,2.032571673078996e-06
13300,1.7019267082033882e-07
13301,2.3765008704590347e-06
13302,0.04973474062322267
13303,7.543700099047629e-05
13304,2.650184021664377e-08
13305,2.2157959092268673e-07
13306,0.00014820251419034365
13307,7.259848461460745e-08
13308,1.110571828167554e-07
13309,1.1778230633852204e-07
13310,0.0006916263618963467
13311,3.034416806170383e-08
13312,8.270268572519865e-07
13313,2.9531557047007853e-06
13314,6.237918279515409e-08
13315,0.00020825727973744826
13316,7.365859310610689e-09
13317,0.0003218761930108366
13318,0.00028422986174035046
13319,1.9898106419010402e-05
13320,2.7490688302592677e-07
13321,0.007163473511213257
13322,2.7494705838005244e-15
13323,7.217999133064403e-09
13324,0.00031383841164704505
13325,5.644103068499881e-07
13326,7.590363743519979e-07
13327,0.0007435792325803
13328,3.851917210421935e-07
13329,0.0009398109868550738
13330,2.659813418076771e-05
13331,2.681264496706754e-14
13332,6.397678493434051e-06
13333,3.746057806638507e-08
13334,7.281190209301615e-08
13335,4.943018459983976e-07
13336,1.375419032509014e-05
13337,0.12992856730070704
13338,0.00019775843860025895
13339,1.0282218754766274e-08
13340,3.572772152188565e-05
13341,5.683545224012013e-07
13342,2.253440440300859e-06
13343,0.00017898113831999469
13344,0.0045494580931886314
13345,1.8753963736820033e-07
13346,3.6923956752580397e-07
13347,3.8716822014592683e-07
13348,2.437940718042063e-05
13349,6.376796639331965e-07
13350,9.017389804038687e-07
13351,5.223816642597178e-05
13352,1.2333337445684475e-05
13353,4.380371259329169e-07
13354,1.0435628903596224e-06
13355,8.310819801040587e-05
13356,1.4889027172456183e-08
13357,2.279386457592224e-15
13358,1.8267887273461458e-07
13359,7.846395414671448e-07
13360,0.00021026105198007427
13361,0.00026874745927320406
13362,9.93212435860111e-05
13363,3.651605743945519e-07
13364,1.1629935258417054e-05
13365,3.4462865966258065e-08
13366,2.1442170226968386e-06
13367,5.198889812665496e-06
13368,0.00028481831530647683
13369,1.8955631925753052e-08
13370,6.061836011052021e-07
13371,2.424486537420493e-06
13372,5.866545071917123e-07
13373,2.843526067404209e-09
13374,9.91138598481762e-08
13375,9.544578807899737e-10
13376,0.0034245647957297887
13377,1.793426536089621e-08
13378,3.211903017974552e-15
13379,2.0010161477802626e-07
13380,0.00012938335240348067
13381,5.991729609528269e-06
13382,2.0646099346956194e-06
13383,0.5263353729223857
13384,1.2887459315011986e-06
13385,3.727217799294432e-12
13386,1.280360086223737e-06
13387,2.818282122652309e-07
13388,8.652851188115355e-13
13389,3.980198645314564e-06
13390,4.434153978659946e-06
13391,6.057237363188539e-06
13392,2.454745053840458e-05
13393,3.050391230173709e-11
13394,0.0008164646471267303
13395,1.6302931617393985e-06
13396,1.1756455837147263e-08
13397,0.00039669678844225846
13398,8.13682748273925e-05
13399,4.156528499278368e-07
13400,9.10342004985364e-07
13401,7.876330188462266e-08
13402,0.0015837807301382104
13403,8.584669097633468e-07
13404,1.127188321397281e-06
13405,1.8229097324687869e-06
13406,4.702769403748052e-07
13407,0.0019252154861467985
13408,0.0017445248371881434
13409,0.0017592119019554267
13410,8.06575651129061e-08
13411,1.458143268658678e-07
13412,3.883148318450099e-05
13413,0.0001906685133982815
13414,2.2700640561464432e-07
13415,0.00035133527885395375
13416,1.739398569440072e-05
13417,1.5590441233683684e-07
13418,5.069047459090282e-08
13419,8.495307163616743e-08
13420,2.6472507461892972e-08
13421,2.3023994777872285e-06
13422,0.0015382980090464656
13423,3.1229062275548144e-05
13424,6.990298087670879e-10
13425,0.00011126897488482371
13426,2.9611027366802253e-05
13427,1.1835390307750292e-09
13428,1.6598898424172294e-06
13429,6.61865515351931e-09
13430,2.009124498106563e-07
13431,0.0015361281829556585
13432,1.033294137413622e-05
13433,9.80388672939642e-07
13434,0.0008409742734421304
13435,2.835802813331636e-09
13436,4.630117116549316e-06
13437,2.739255199947392e-07
13438,1.198151064671896e-06
13439,3.649139262433585e-05
13440,7.39521005183286e-05
13441,9.122896082992752e-05
13442,0.038897554946335046
13443,7.760057296744103e-07
13444,0.00017317737335386773
13445,4.975092057110387e-07
13446,1.2617113391267393e-06
13447,1.8774475201113542e-11
13448,0.00021805047596853186
13449,1.230475510420167e-06
13450,1.199359833152439e-08
13451,1.6056739701775706e-05
13452,3.928359522730089e-07
13453,0.022883482285862077
13454,7.219544061746543e-06
13455,1.372517249796465e-06
13456,5.350774635167353e-08
13457,8.004162987718704e-06
13458,1.177037290453286e-08
13459,1.8135266206040409e-09
13460,4.912001031871976e-07
13461,0.014289522489608502
13462,6.826748993192019e-08
13463,1.7266153839558805e-05
13464,5.6097850474703464e-08
13465,2.5144683428211136e-07
13466,3.0440588884607222e-05
13467,2.919028978268317e-07
13468,6.929042641065287e-07
13469,9.193324087386871e-07
13470,1.6624012755111566e-09
13471,1.2788928702552034e-08
13472,0.0005203807076315829
13473,2.749061768830371e-06
13474,6.716830249233736e-10
13475,9.208006075261012e-12
13476,1.0209025579651634e-06
13477,7.584089543797407e-12
13478,1.8889914032288913e-06
13479,1.0757291605957446e-08
13480,1.261202490112935e-07
13481,7.503524884636465e-08
13482,1.61072733502459e-05
13483,2.6451383766214937e-06
13484,2.5220164980206682e-11
13485,1.992858681098611e-06
13486,1.2364199488643124e-08
13487,4.176936153893836e-06
13488,3.672600348642407e-08
13489,2.9490082665062282e-05
13490,3.916729175074339e-13
13491,1.6555168508228513e-11
13492,7.328205349049617e-07
13493,7.134693527985448e-06
13494,0.0003096001648788027
13495,1.9090573661818938e-06
13496,0.00010577457295330989
13497,1.8972506776982067e-06
13498,1.088921129231827e-06
13499,1.1870367638266621e-07
13500,9.474859985431922e-08
13501,0.004679466666382266
13502,1.2431048511906776e-09
13503,2.881027171333745e-06
13504,2.909519181791141e-07
13505,6.844273194791008e-06
13506,0.0012448092965464308
13507,3.4845150552498132e-06
13508,5.478185843802997e-08
13509,1.9309950575923897e-07
13510,4.686671067223387e-10
13511,1.3315373670862621e-08
13512,8.686313705012441e-08
13513,3.7119805894556277e-07
13514,1.3900493194175426e-13
13515,0.0001131696131971386
13516,1.419649011459709e-07
13517,9.452134831050247e-09
13518,3.3198209970845663e-06
13519,0.0603473400566855
13520,4.9521580551828395e-05
13521,2.8441976020723262e-06
13522,0.0033461921594927853
13523,0.0011289965572152255
13524,5.076543819738921e-06
13525,0.0021025225168757934
13526,0.000425138470630727
13527,4.566628952542094e-08
13528,1.2802611478557405e-08
13529,5.5947115067782895e-06
13530,6.056975791563091e-08
13531,0.00012373672717875612
13532,5.856281322557279e-05
13533,2.850494339311697e-09
13534,4.286136721178435e-08
13535,1.6533003580001397e-07
13536,7.457208112547451e-06
13537,0.007100517086818142
13538,1.7082956888194066e-06
13539,8.632861169024836e-05
13540,3.280270877325228e-06
13541,7.486235503513568e-05
13542,1.3571857405152152e-08
13543,1.262057393579948e-05
13544,1.3589279540749732e-07
13545,1.473750771183028e-05
13546,0.001523344116702639
13547,2.463784053368351e-07
13548,3.247629019652445e-06
13549,0.5529791395704089
13550,6.073916641187988e-06
13551,3.017727786482361e-06
13552,0.0011460603302628368
13553,2.616208929295631e-07
13554,2.3233699230276887e-08
13555,0.0005265640839199341
13556,9.173067760559314e-08
13557,1.429952830337088e-09
13558,2.5320901622340975e-10
13559,4.9809083077742125e-06
13560,1.5345971016467444e-05
13561,1.251720765940442e-07
13562,3.7910611132570986e-08
13563,1.9067938017062135e-08
13564,2.6428215495793138e-05
13565,3.63662240572103e-08
13566,1.8041035615277402e-07
13567,0.0004364887001013318
13568,7.10939106233541e-05
13569,2.02417091574091e-05
13570,7.7596769636409e-08
13571,2.2527577099843025e-09
13572,3.0059865619052807e-05
13573,1.6101895493132325e-07
13574,2.155483381285438e-07
13575,0.0002387923914977721
13576,0.04335940876282901
13577,1.7490056728422085e-07
13578,0.0035224488001396243
13579,2.7021604994681988e-05
13580,2.5153961136384867e-07
13581,5.056428986844101e-10
13582,0.019091368011760302
13583,1.5048423984705655e-08
13584,1.3743180612071357e-08
13585,1.2929287507641963e-06
13586,1.710344677857644e-06
13587,2.740591391288563e-06
13588,3.457455754914518e-08
13589,1.1874450309112064e-06
13590,9.749728699720317e-10
13591,5.057687783636631e-08
13592,0.0004472968529848768
13593,3.03642335587599e-06
13594,1.4159937518848493e-06
13595,0.00024148221097787135
13596,1.78729463317348e-05
13597,2.909609929661992e-07
13598,6.242531646063621e-08
13599,6.550064842556008e-06
13600,1.3314215653595673e-09
13601,1.4600378724629144e-07
13602,2.130030850319981e-06
13603,1.1590670216647069e-07
13604,5.437045761884538e-06
13605,3.83641063304047e-13
13606,1.637487798154265e-05
13607,1.2721616386118464e-05
13608,5.5519554356365224e-08
13609,0.0001992492101465826
13610,2.4716322921266484e-07
13611,1.9764550171576376e-07
13612,4.6272399837487757e-08
13613,0.0028490342775014904
13614,3.929093579626209e-07
13615,5.337760388768621e-06
13616,5.3993530337782985e-06
13617,2.238745900386715e-07
13618,4.597099390133168e-11
13619,2.4581615720752145e-13
13620,2.6269965319178086e-05
